,Temp,TGA,DrTGA,vel_cal
4936,997.109802,3.785502,-0.000417,10
4937,590.748383,8.535172,-0.006111,10
4938,637.264282,6.935371,-0.009167,15
4939,416.426727,11.063202,-0.001417,15
4940,1083.37384,3.276764,-0.000219,5
4941,1089.475403,3.257925,-0.000155,5
4942,811.202393,4.236841,-0.000323,5
4943,1138.951538,3.074436,-0.000465,5
4944,467.07998699999996,10.698298,-4.3e-05,5
4945,585.775421,8.108148,-0.002986,5
4946,350.215591,11.156605,-0.000533,5
4947,344.7257,11.18478,-0.000124,5
4948,663.547089,6.125283,-0.007215,15
4949,666.315186,5.933248,-0.003449,10
4950,1159.990784,2.985165,-0.000505,5
4951,637.9124449999999,6.2041,-0.002464,5
4952,554.908234,9.12448,-0.002453,5
4953,705.360321,5.250368,-0.002279,10
4954,390.928268,10.986488,-0.000403,5
4955,709.115479,4.940897,-0.000823,5
4956,639.304108,6.682121,-0.005301,10
4957,1048.5625,3.383354,-0.000455,5
4958,1021.692505,3.460985,0.000107,5
4959,310.31881,11.557674,-9.8e-05,10
4960,1029.044189,3.714539,-0.000386,10
4961,393.598694,10.974638,-0.000644,5
4962,912.424927,4.031358,-4.7e-05,10
4963,947.681458,3.908636,-0.000848,10
4964,693.4136960000001,5.133391,-0.001083,5
4965,722.8682249999999,5.032829,-0.001888,10
4966,881.109802,4.131073,-0.000477,10
4967,534.8186949999999,9.705839,-0.003066,5
4968,1090.914429,3.587911,-0.000686,10
4969,1130.237244,3.466975,-0.00014,15
4970,819.568542,4.369084,-0.000868,10
4971,633.4222110000001,6.880182,-0.005893,10
4972,814.451233,4.390828,-0.000726,10
4973,968.86792,3.849426,-0.000428,10
4974,1027.040222,3.4499,-0.000353,5
4975,1031.112732,3.713069,-0.000338,10
4976,561.193604,9.477304,-0.00516,10
4977,490.896957,10.497202,-0.001014,5
4978,387.79847,11.3061,-0.000547,10
4979,930.201233,3.967224,-0.000447,10
4980,324.02716399999997,11.271618,-0.000252,5
4981,904.677124,3.853095,6e-06,5
4982,490.241455,10.771616,-0.00206,15
4983,928.856934,3.957258,-0.000512,15
4984,1008.376038,3.500028,-0.000565,5
4985,323.30235700000003,11.276071,-0.000455,5
4986,430.294785,11.016668,-0.001147,15
4987,1000.458313,3.742986,0.0001,15
4988,509.483612,10.595783,-0.00319,15
4989,454.059494,10.772536,-0.000353,5
